Business Name,Category,About the Business,Website,Phone number,Address,Pictures,Category Title,City,ZipCode
NYPT Health & Rehab,Active Life,"An integrative approach to sports medicine and high standard of personalized care make NYPT Health and Rehab the best place to go in New York City for physical therapy and more. Conveniently located in Midtown Manhattan's Flatiron District, NYPT Health &amp; Rehab offers everything you need to bounce back from your injury stronger than ever.
Owner and registered physical therapist Rich Sarmiento, MPT, works one-on-one with every patient to develop a specialized care plan that includes a combination of manual therapy and physical exercise. His emphasis on personalized care and attention to detail ensure dialogue and understanding between NYPT's expert staff and each patient they treat.
Every treatment involves 30 minutes of hands-on therapy from one of NYPT's highly skilled staff members to help improve your movement and reduce pain. After that, you get another 30 minutes of exercise therapy to strengthen your muscles and prevent pain from recurring. 
Besides physical therapy and strength conditioning, NYPT Health and Rehab offers acupuncture, massage therapy, and chiropractic care from highly trained, certified medical professionals. The NYPT team, along with affiliate staff, creates an inclusive, warm environment to support you along your physical rehab journey. 
No matter what type of sports injury or orthopedic condition you suffer from, NYPT has a personalized treatment plan just for you.",nypt.nyc,(646) 491-9015,"138 5th Ave Fl 2 New York City, NY 10011 ","https://s3-media4.fl.yelpcdn.com/bphoto/G6JOr0VPRF30VuouBmzLCw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/OoRYdWKe5exkNOPOGOPxpg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/UG7-3D74i8ETtFVPYpPdbA/o.jpg,","Physical Therapy,Massage Therapy,",New York City,10011
"Jay Neugarten, MD, DDS",Active Life,,,(212) 308-9200,"110 E 55th St Fl 15 New York, NY 10022 ",,"Dentists,Doctors,",New York,10022
Dyker Heights Christmas Lights,Active Life,"DHCL is a tourism company created by residents of Dyker Heights offering our guests the best experience imaginable. Our tour includes pickup in Manhattan just steps away from the Winter Village at Bryant Park. After traveling in style, guests will arrive in Dyker Heights and be chaperoned to the most famous homes ensuring a magical stroll through the prime viewing area where homeowners take holiday decorating to a whole new level. Whether you choose our Bus or Walking tour, this outing is guaranteed to put you in the holiday spirit and have you coming back to see the beautiful Dyker Heights Christmas Lights",dykerheightschristmaslights.co…,(855) 395-3754,"12th Ave & 84th St Brooklyn, NY 11228 ","https://s3-media4.fl.yelpcdn.com/bphoto/6Jy3pUziCETSDpc9N89pHw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/cXtejfmncqs4mTN9jM0-AA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/kT3NjlNxCewkfJZDArg2sQ/o.jpg,","Bus Tours,Walking Tours,",Brooklyn,11228
Surf Yoga Beer,Active Life,"Fitness Adventures Worldwide
Taking it farther than just a workout or yoga class, we are a culture of balance and a community of fun, sweaty, beer-loving people!",surfyogabeer.com,(213) 590-3279,"135 Madison Ave Fl 5 New York, NY 10016 ","https://s3-media2.fl.yelpcdn.com/bphoto/Tpos_oYgjUEPfGhwCKeEWg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/lG0SFGaHV8A7E4KfE4jFTQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/guUdXKSRhTFCwURcuA2BIA/o.jpg,","Yoga,Surfing,",New York,10016
Coady Deborah MD,Active Life,"Dr. Coady's specialty is treating vulvar pain and pelvic floor disorders, many of which are described as ""vulvodynia.""  Vulvodynia is classified as chronic vulvar pain or discomfort, including burning, stinging, irritation or rawness of the female genitalia. The word ""vulvodynia"" actually means ""painful vulva."" This condition can severely impact the quality of life for affected women and may prohibit participation in sexual activity, physical exercise, and even social activities. However, it is believed to be underreported because of its lack of visible signs, and often a woman's embarrassment and lack of hope in finding care for her intimate condition delays treatment  Also, the majority of ob/gyns, urologists, and general doctors do not have specific training, knowledge, or even interest in providing care for women with intimate pain. And as many as one in six women may be affected by vulvodynia at some point in their lives!",sohoobgyn.com,(212) 941-0011,"430 W Broadway New York, NY 10012 ","https://s3-media1.fl.yelpcdn.com/bphoto/O-NlfQWiC5r1xnFYR1cjhA/o.jpg,","Doctors,",New York,10012
"Kyle F Worell, DC",Active Life,"Dr. Kyle Worell is a board certified Doctor of Chiropractic (DC), a fitness expert, strength and conditioning, triathlon, and cycling coach with more than a decade of experience in the fields of spinal rehabilitation, sports therapy and manual medicine. Known for his passion for sports, fitness and The Athletic Life, Dr. Worell's focus is to return people to their activity or sport of choice as quickly and safely as possible. His goal is to help athletes of all ages and abilities achieve their highest level of performance and success. Dr. Worell sees patients at locations in New York City and at his satellite offices in Westchester and the Hamptons.

Dr. Kyle Worell and the team at Manhattan Sports Medicine have been recognized for providing unparalleled treatment and rehabilitation for back pain, spinal related and musculoskeletal disorders of both an athletic and non-athletic nature.",drkyleworell.com,(212) 751-8300,"133 E 58th St Fl 15 New York, NY 10022 ","https://s3-media1.fl.yelpcdn.com/bphoto/ook59pCpLCEYT5NrByZm0Q/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/ijY4e4s_6r_NxmhEOahNWg/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/vqELjrUXcOVoZz1rZhMOZQ/o.jpg,","Chiropractors,Sports Medicine,Physical Therapy,",New York,10022
Hudson Wellness,Active Life,"Hudson Wellness offers comprehensive services including Chiropractics, Anti-Aging Medicine, Sports Medicine, Physical Therapy, Nutrition, Acupuncture, Personal Training, Massage Therapy, IV Therapy and more. Combined with our flagship multi-specialty Hudson Medical Group upstairs (a team of 10+ medical providers), we offer a center of excellence where our guests can receive the highest level of care in one location. We offer customized Wellness packages and concierge medical services designed to optimize your health.",hudsonmedical.com,(347) 773-4548,"281 Broadway New York, NY 10007 ","https://s3-media3.fl.yelpcdn.com/bphoto/05KwO_m0WmO5zYAGvmXxcw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/JxMprkW_4XO56dYHAQQEPg/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/nsUglYlWxAOBEQWf34KPKA/o.jpg,","Acupuncture,Physical Therapy,Chiropractors,",New York,10007
Dynamic Sports Physical Therapy,Active Life,"Physical Therapy 
Women's Health
Vestibular Therapy
Post-surgical Rehabilitation
 one-to-one treatments",dynamicsportspt.com,(212) 317-8303,"6 E 39th St Ste 504 New York, NY 10016 ","https://s3-media2.fl.yelpcdn.com/bphoto/PS6QVOnK9_7ZHsfqHw_Fjw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/JfBCF5T40lSn5-sTDsZLpQ/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/ae3m-NgSE9FfhaVcNkgS1w/o.jpg,","Physical Therapy,",New York,10016
Deep River Healing Arts,Active Life,"At Deep River we strive to help our clients:
-Reduce stress
-Manage and improve chronic pain
-Recover from injury
-Treat TMJ (jaw) pain 
-Alleviate and prevent migraines
-Improve range of motion, and reduce swelling and pain in post-mastectomy massage for those in remission from breast cancer or those in the LGBTQ community healing from top-surgery.",deeprivernyc.com,,"145 6th Ave Fl 7 New York, NY 10012 ","https://s3-media1.fl.yelpcdn.com/bphoto/wSSiDHIi3ZSTjcAhuplhBw/o.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/GmKGDSAmchV1pmDigK5fuw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/dlIUpLkuOjZVvMLyRhtYwA/o.jpg,","Massage Therapy,",New York,10012
The Spine and Sports Health Center,Active Life,"Welcome to The Spine &amp; Sports Health Center, an innovative medical practice that provides complete patient-focused pain management and non-surgical orthopedic care, including chiropractic medicine and acupuncture. Here, we focus on relieving your pain... and on you as a person. We take the time to get to know you... your personal goals and lifestyle... and help you return to your active life, faster than you ever thought possible. We've helped thousands of people do just that... and we welcome the opportunity to do the same for you.",spinesportshc.com,(855) 695-7742,"123 Tidewater St Jersey City, NJ 07302 ","https://s3-media3.fl.yelpcdn.com/bphoto/1uhVxBWPREnx8rC5iWnbeA/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/E5AtBvqwkaHRt4r1L6hoFg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/VvyTMtJ3-maUBOP4cNNDKA/o.jpg,","Sports Medicine,Chiropractors,",Jersey City,07302
Bensonhurst Chiropractic,Active Life,"Dr. Harvey Orenstein is a Brooklyn Chiropractor that has practiced for more than 30 years. He has achieved a level of mastery in his craft and is renowned for his innovative approach to relieving patient's pain. In his own words, ""After practicing for so many years I am getting results like I've never had before. People are coming into my office and they are walking out better in record timing. Now more than ever I am eager to share this with the world."" 

Dr. Orenstein has always been active in the community. He received an award from Mayor Koch more than 20 years ago for attending different police functions and talking to wayward children. He is also a member of the Independent Order of Odd Fellows. 

Contact us for the very best chiropractic care in Chiropractic in Brooklyn, NY. We are here to help you restore balance to your life.",bensonhurstchiro.com,(929) 341-1402,"7000 Bay Pkwy Ste D Brooklyn, NY 11204 ",,"Chiropractors,",Brooklyn,11204
Grae Therapy,Active Life,"Yes, we really are 24hrs! ( by appointment only ).

We specialize in restorative and rejuvenative care, with focuses in the following areas:

Sports massage 
CBD Swedish
Deep Tissue 
Thai Massage 
Hot Stone
Pre/Post Natal
Medical Massage

Prices range $150-$250",graetherapy.com,(754) 800-4723,"89 Fifth Ave Ste 808 New York, NY 10003 ","https://s3-media4.fl.yelpcdn.com/bphoto/LmiGhez5kZ2nPoFMcrHDxg/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/23EQ4u2M4bVYww-Z3R67vw/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/RsKX6b0DlY776i_i8aM3fQ/o.jpg,","Massage Therapy,Reflexology,Physical Therapy,",New York,10003
Merchant's House Museum,Active Life,"Discover what life was really like in mid-19th century New York City. The Merchant's House is the City's only family home preserved intact -- inside and out -- from the 19th century. Built in 1832 just steps from Washington Square, this elegant red-brick and white-marble row house on East Fourth Street was home to a prosperous merchant family and their Irish servants for almost 100 years.

Complete with the family's original furnishings and personal possessions, the house offers a rare and intimate glimpse of domestic life in New York City from 1835-1865.  Visit www.merchantshouse.org for more information on the history of the house and Museum tours and programs. Oh, and some say we have ghosts. ""Manhattan's most haunted house,"" according to The New York Times.",merchantshouse.org,(212) 777-1089,"29 E 4th St New York, NY 10003 ","https://s3-media2.fl.yelpcdn.com/bphoto/E5YZQvYnRNK43Tn4811q7w/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/AF8gquJViIfEdWiSUSRbfg/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/hrBqsh2B3S8YnuWj-8VSMg/o.jpg,","Museums,Landmarks & Historical Buildings,Historical Tours,",New York,10003
Manual Therapy NYC,Active Life,"Our body is highly intelligent and self-balancing. My approach is to listen to your body and provide efficient support for your body to do what it knows best: self-healing. You don't know how good you can feel and how healthy you can be. Experience CranioSacral and Manual Therapy today.

CranioSacral and Manual Therapy are whole-body hands-on approaches done on a massage table.

Is there a tension creating your pain?
- CranioSacral and Manual Therapy treat muscles, fascia and the nervous system for your body to relax and stay relaxed.

- With severe chronic pain and illnesses, Manual Therapy is complementary to your medical regimen by removing restrictions preventing good function in your digestive, endocrine or immune systems.

Is your pain stress related? 
Closing a business deal, preparing for a job interview, raising a family, ending a relationship, grieving the passing of a loved one, -- stress comes in many forms. CranioSacral and Manual Therapy address the body-mind interaction.",manualtherapynyc.com,(646) 417-1837,"118 E 37th St Garden Level New York, NY 10016 ","https://s3-media3.fl.yelpcdn.com/bphoto/J1WoxrMyJI3ZXTids4Ou3Q/o.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/HGpmCR79CY0VBCDJBscHTA/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/bJCHDu7E1Vcq3wMxfqbItQ/o.jpg,","Massage Therapy,Physical Therapy,",New York,10016
Bhagavat Life,Active Life,"We are a nonprofit organization that promotes health, wellness, and holistic living to urban professionals. We offer a variety of educational, health, and social programs aimed at bringing holistic living and sacred arts into everyday life.",BVTLife.com,(646) 571-0710,"25 E 1st Ave Fl 5 New York, NY 10003 ","https://s3-media3.fl.yelpcdn.com/bphoto/iZ5ZgMVqeaFxpFZjbAME1A/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/GDNUJXtcbq5AYKjY07cS3g/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/-UPvdAZ3GTVduKlPcYfvsw/o.jpg,","Cooking Schools,",New York,10003
Just Feel Good,Active Life,"Increased energy, better moods, fewer cravings, better digestion and lasting weight loss are a by-product of a healthy diet and balanced lifestyle. No quick fixes but rather long-term solutions. 

A graduate of the Institute for Integrative Nutrition, I'm certified by the American Association of Drugless Practitioners as a holistic health practitioner, and I hold a certificate in Integrative Nutrition from Columbia University's Teachers College.

I strongly believe that the healing power of foods, active stress management techniques, exercise and emotional work cannot be ignored by those wishing to live a strong, happy and healthy life. Fueled by a genuine passion for teaching others how to help themselves, I have been involved in the wellness field for more than 10 years and in the process have helped a wide range of clients achieve their goals. I am interested in helping people make a true lifestyle change--which means no quick fixes but rather long-term solutions. All that's needed is a bit of patience, commitment and support.",justfeelgood.com,(646) 552-2556,"26 Broadway Ste 394 New York, NY 10004 ","https://s3-media4.fl.yelpcdn.com/bphoto/9k3g1CoTrh7TzwR2wuBQ7A/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/MRPQLHxW5IXsxBg7aSFpCA/o.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/nvMRDk551Ghc9mRFGBDncw/o.jpg,","Nutritionists,",New York,10004
"Jill Lewis, MA LCSW CEDS",Active Life,"Our associates are some of the leading practitioners in the treatment of eating disorders, depression, anxiety, and family therapy. We offer individual, group, family, and couples therapy. We have different clinicians in our practice, and always seek to find the best fit with our clients. Our associates work with a variety of theoretical orientations in order to best help you. We also work with many wonderful professionals in the community in order to help create a wonderful team environment. If you have read this far, try taking the first step in reaching out. Please also note, we recently extended our hours to incorporate Saturdays. We look forward to hearing from you.",jlewistherapy.com,(347) 563-5736,"220 5th Avenue 11th New York, NY 10001 ","https://s3-media3.fl.yelpcdn.com/bphoto/eBwJlN6AzXDlIQ8iFofJ3A/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/m3EqLhhw-N55a1F1x0V9-A/o.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/5ynD_1GZRJDB2hSn_JdAHQ/o.jpg,","Counseling & Mental Health,",New York,10001
